#TEXT,TEXT,TEXT,TEXT
id,chinese,english,traditional
psvYifanmumian1Name,光法涤净,Light Purge,光法滌淨
ultNvyao1Tips,给单体目标造成{0}%法攻的光属性法术伤害，给所有属性均会造成克制效果,Deals ({0}% of magic ATK) light type magic damage to a single target; deals affinity damage no matter what element the target is,給單體目標造成{0}%法攻的光屬性法術傷害，給所有屬性均會造成克制效果
ultLuoxinfu1Tips,给群体目标添加耀斑效果（持续伤害）,Casts Flare effect(Dot) on all enemy targets,給群體目標添加耀斑效果（持續傷害）
ultPiying1Tips,给单体目标造成1~3次{0}%法攻的光属性法术伤害,Deals ({0}% of magic ATK) light type magic damage 1 to 3 times to a single target,給單體目標造成1~3次{0}%法攻的光屬性法術傷害
ultJinglingwang2Tips,给单体目标造成{0}%物攻的木属性物理伤害并50%附加眩晕效果，若目标存在眩晕效果则伤害量翻倍,"Deals ({0}% of physical ATK) grass type physical damage to a single target with a 50% chance of stun effect; if the target is stunned, damage will be multiplied",給單體目標造成{0}%物攻的木屬性物理傷害並50%附加眩暈效果，若目標存在眩暈效果則傷害量翻倍
ultKahuna2Tips,嘲讽敌方全体附加恢复自身{0}%法攻的生命值，若自身生命值小于50%，大量恢复生命值,"Provoke all enemies and recover ({0}% of magic ATK) HP; if your HP is less than 50%, greatly increase amount of recovered HP",嘲諷敵方全體附加恢復自身{0}%法攻的生命值，若自身生命值小於50%，大量恢復生命值
ultYifanmumian1Tips,给群体目标造成{0}%物攻的光属性物理伤害，若目标生命值大于50%，则附加嘲讽效果,"Deals ({0}% of physical ATK) light type physical damage to all enemies; if a target's HP is greater than 50%, then deal a provoke effect",給群體目標造成{0}%物攻的光屬性物理傷害，若目標生命值大於50%，則附加嘲諷效果
psvNvyao1Tips,使用法术技能时，10%给被攻击者附加智力下降[被动],"Whenever you cast a magic ability, there is a 10% chance of dealing your target an additional Reduces intelligence effect [Passive]",使用法術技能時，10%給被攻擊者附加智力下降[被動]
psvLuoxinfu1Tips,使用法术技能时，50%给被攻击者附加光属性法术伤害[被动],"Whenever you cast a magic ability, there is a 50% chance of dealing your target a light type magic damage [Passive]",使用法術技能時，50%給被攻擊者附加光屬性法術傷害[被動]
psvPiying1Tips,使用法术技能时，20%给被攻击者附加耀斑效果（持续伤害）[被动],"Whenever you cast a magic ability, there is a 20% chance of dealing your target an additional Flare effect(Dot) [Passive]",使用法術技能時，20%給被攻擊者附加耀斑效果（持續傷害）[被動]
psvJinglingwang2Tips,使用物理或法术技能时，恢复自身生命值[被动],"Whenever you cast a physical or magic ability, recover some HP [Passive]",使用物理或法術技能時，恢復自身生命值[被動]
psvKahuna2Tips,受到伤害时，80%嘲讽攻击者，持续2回合；永久提升15%体力、10%防御力[被动],Gives an 80% chance of provoking your attacker for 2 turns whenever you take damage; permanently increases by Power 15% and DEF by 10% [Passive],受到傷害時，80%嘲諷攻擊者，持續2回合；永久提升15%體力、10%防禦力[被動]
psvYifanmumian1Tips,受到伤害时，80%嘲讽攻击者，持续2回合；使用物理和法术技能时，90%嘲讽被攻击者，持续2回合；永久降低自身20%受伤比[被动],"Gives an 80% chance of provoking your attacker for 2 turns whenever you take damage; upon casting a physical or magic ability, gives a 90% chance of provoking your attacker for 2 turns; permanently reduces damage received by 20% [Passive]",受到傷害時，80%嘲諷攻擊者，持續2回合；使用物理和法術技能時，90%嘲諷被攻擊者，持續2回合；永久降低自身20%受傷比[被動]
ultNvyao1Description,给单体目标造成光属性法术伤害，给所有属性均会造成克制效果,Deals light type magic damage to a single target; deals affinity damage no matter what element the target is,給單體目標造成光屬性法術傷害，給所有屬性均會造成克制效果
ultLuoxinfu1Description,给群体目标添加耀斑效果（持续伤害）,Casts Flare effect(Dot) on all enemy targets,給群體目標添加耀斑效果（持續傷害）
ultPiying1Description,给单体目标造成1~3次光属性法术伤害,Deals light type magic damage 1 to 3 times to a single target,給單體目標造成1~3次光屬性法術傷害
ultJinglingwang2Description,给单体目标造成木属性物理伤害并50%附加眩晕效果，若目标存在眩晕效果则伤害量翻倍,"Deals grass type physical damage to a single target with a 50% chance of stun effect; if the target is stunned, damage will be multiplied",給單體目標造成木屬性物理傷害並50%附加眩暈效果，若目標存在眩暈效果則傷害量翻倍
ultKahuna2Description,嘲讽敌方全体附加恢复自身生命值，若自身生命值小于50%，大量恢复生命值,"Provoke all enemies and recover HP; if your HP is less than 50%, greatly increase amount of recovered HP",嘲諷敵方全體附加恢復自身生命值，若自身生命值小於50%，大量恢復生命值
ultYifanmumian1Description,给群体目标造成光属性物理伤害，若目标生命值大于50%，则附加嘲讽效果,"Deals light type physical damage to all enemies; if a target's HP is greater than 50%, then deal a provoke effect",給群體目標造成光屬性物理傷害，若目標生命值大於50%，則附加嘲諷效果
psvNvyao1Description,使用法术技能时，10%给被攻击者附加智力下降[被动],"Whenever you cast a magic ability, there is a 10% chance of dealing your target an additional Reduces intelligence effect [Passive]",使用法術技能時，10%給被攻擊者附加智力下降[被動]
psvLuoxinfu1Description,使用法术技能时，50%给被攻击者附加光属性法术伤害[被动],"Whenever you cast a magic ability, there is a 50% chance of dealing your target a light type magic damage [Passive]",使用法術技能時，50%給被攻擊者附加光屬性法術傷害[被動]
psvPiying1Description,使用法术技能时，20%给被攻击者附加耀斑效果（持续伤害）[被动],"Whenever you cast a magic ability, there is a 20% chance of dealing your target an additional Flare effect(Dot) [Passive]",使用法術技能時，20%給被攻擊者附加耀斑效果（持續傷害）[被動]
psvJinglingwang2Description,使用物理或法术技能时，恢复自身生命值[被动],"Whenever you cast a physical or magic ability, recover some HP [Passive]",使用物理或法術技能時，恢復自身生命值[被動]
psvKahuna2Description,受到伤害时，80%嘲讽攻击者，持续2回合；永久提升15%体力、10%防御力[被动],Gives an 80% chance of provoking your attacker for 2 turns whenever you take damage; permanently increases by Power 15% and DEF by 10% [Passive],受到傷害時，80%嘲諷攻擊者，持續2回合；永久提升15%體力、10%防禦力[被動]
psvYifanmumian1Description,受到伤害时，80%嘲讽攻击者，持续2回合；使用物理和法术技能时，90%嘲讽被攻击者，持续2回合；永久降低自身20%受伤比[被动],"Gives an 80% chance of provoking your attacker for 2 turns whenever you take damage; upon casting a physical or magic ability, gives a 90% chance of provoking your attacker for 2 turns; permanently reduces damage received by 20% [Passive]",受到傷害時，80%嘲諷攻擊者，持續2回合；使用物理和法術技能時，90%嘲諷被攻擊者，持續2回合；永久降低自身20%受傷比[被動]
ultNvyao1Curlvl,{0}%法攻伤害,{0}% of magic ATK damage,{0}%法攻傷害
ultLuoxinfu1Curlvl,{0}%法攻伤害,{0}% of magic ATK damage,{0}%法攻傷害
ultPiying1Curlvl,{0}%法攻伤害,{0}% of magic ATK damage,{0}%法攻傷害
ultJinglingwang2Curlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
ultKahuna2Curlvl,{0}%法攻生命,{0}% of magic ATK HP,{0}%法攻生命
ultYifanmumian1Curlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
ultNvyao1Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage,{0}%法攻傷害
ultLuoxinfu1Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage,{0}%法攻傷害
ultPiying1Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage,{0}%法攻傷害
ultJinglingwang2Nextlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
ultKahuna2Nextlvl,{0}%法攻生命,{0}% of magic ATK HP,{0}%法攻生命
ultYifanmumian1Nextlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
bossrenjie82Huoniao4awaken10Name,免疫眩晕,Stun Immunity,免疫眩暈
bossrenjie82Huoniao4awaken9Name,炽焰小径,Infernal Passage,熾焰小徑
bossrenjie82Huoniao4awaken4Name,惹火,Infuriate,惹火
bossrenjie85Dujiaoshou1awaken5Name,光之护盾,Light Shield,光之護盾
bossrenjie88Yafogemeng55Name,暗之护盾,Dark Shield,暗之護盾
bossrenjie88Yafogemeng52Name,能量补充,Regeneration Aura,能量補充
bossrenjie88Yafogemeng56Name,净化,purification,淨化
bossrenjie88Yafogemeng59Name,复生,Reincarnation,複生
bossWorldJidu51Name,恶毒杀,Malevolent Strike,
bossWorldJidu54Name,黑暗暴怒,Dark Temper,
bossWorldJidu57Name,折磨强袭,Tormenting Strike,
bossWorldJidu510Name,突发粉碎,Abrupt Bash,
bossWorldJidu513Name,精神辐射,Radiance Spirit,
bossWorldJidu514Name,黑暗毁灭,Dark Devastation,
bossWorldJidu51Tips,攻击敌方单体，造成暗属性物理伤害,Deals dark type physical damage to a single enemy target.,
bossWorldJidu54Tips,攻击敌方群体，造成暗属性物理伤害并提升自身力量2回合,"Deals dark type physical damage to all enemies, and increases your STR for 2 turns.",
bossWorldJidu57Tips,攻击敌方群体，造成暗属性物理伤害并附加痛楚效果（持续伤害）,"Deals dark type damage to all enemies, with additional dark type DOT for 3 turns.",
bossWorldJidu510Tips,攻击敌方群体，造成暗属性物理伤害并提升自身速度6回合，并眩晕敌方全体1回合,"Deals dark type physical damage to all enemies, increases your SPD for 6 turns, and stuns all enemies for 1 turn.",
bossWorldJidu513Tips,免疫控制（被动技能）,Control ability immunity (passive ability).,
bossWorldMeitatelong11Name,寒光闪,Cold Snap,
bossWorldMeitatelong14Name,圣光压制,Suppressing Light,
bossWorldMeitatelong17Name,诛灭,Eradication,
bossWorldMeitatelong110Name,神圣祝福,Divine Blessing,
bossWorldMeitatelong113Name,精神辐射,Radiance Spirit,
bossWorldMeitatelong114Name,圣光毁灭,Dark Foresight,
bossWorldMeitatelong11Tips,攻击敌方群体，造成光属性法术伤害,Deals light type magic damage to all enemy targets.,
bossWorldMeitatelong14Tips,攻击敌方群体，造成光属性法术伤害并根据自身血量降低敌方不同属性（力量、智力、速度）持续3回合,"Deals light type magic damage to a single target, and reduces different attributes of the target (STR, INT, SPD)  for 3 turns based upon its HP amount.",
bossWorldMeitatelong17Tips,攻击敌方单体，造成光属性法术伤害并根据自身血量降低敌方不同属性（力量、智力）持续3回合,"Deals light type magic damage to a single target, and reduces different attributes of the target (STR, INT)  for 3 turns based upon its HP amount.",
bossWorldMeitatelong110Tips,驱散自身debuff并攻击敌方群体，根据清除debuff数量造成光属性法术伤害，并根据自身血量给自己添加不同减免护盾（物理减免护盾、法术减免护盾）,"Dispels any debuffs affecting it and deals light type magic damage to all enemies based upon the amount of debuffs dispelled. Also, casts a damage reduction shield (physical reduction or magic reduction) based upon its HP amount.",
bossWorldMeitatelong113Tips,免疫控制（被动技能）,Control ability immunity (passive ability).,
bosschaoxue52Yifanmumian31Name,水流狙击,Hydro Strike,
bosschaoxue52Yifanmumian32Name,水流狙击,Hydro Strike,
bosschaoxue52Yifanmumian33Name,水魔翻腾,Water Surge,
bosschaoxue52Yifanmumian34Name,水魔翻腾,Water Surge,
bosschaoxue52Yifanmumian35Name,激流一击,Torrential Blast,
bosschaoxue52Yifanmumian31Tips,攻击敌方单体，造成100%法攻水法术伤害，几率附加溺水效果,"Deals (100% of magic ATK) water type damage to a single enemy target, with a chance of drowning effect.",
bosschaoxue52Yifanmumian34Tips,攻击敌方群体，造成75%法攻水法术伤害，几率附加溺水效果,"Deals (75% of magic ATK) water type damage to all  enemies, with a chance of drowning effect.",
bosschaoxue52Yifanmumian35Tips,攻击敌方群体，造成112%法攻水法术伤害，提升自身暴击率、智力,"Deals (112% of magic ATK) water type damage to all  enemies, and increases your crit rate and INT.",
ultRenyu3Name,水之祝福,Water Blessing,
psvRenyu3Name,水灵之体,Liquid Form,
ultSenlinnvshen2Name,自然和睦,Nature's Harmony,
psvSenlinnvshen2Name,净化势力,Cleansing Power,
ultShixianggui5Name,杜朗石像,Rock Solid,
psvShixianggui5Name,峭壁棱,Crag Edge,
ultYifanmumian3Name,阴影延展,Shadow Reach,
psvYifanmumian3Name,使淹没,Submerge,
ultLonggongtongzi1Name,龙怒,Dragon Rage,
psvLonggongtongzi1Name,龙族之血,Dragon Blood,
ultCike3Name,决斗申请,Duel Summons,
psvCike3Name,轻视,Scorn,
ultCike2Name,决斗申请,Duel Summons,
psvCike2Name,轻视,Scorn,
ultAmute2Name,护佑,Protection,
psvAmute2Name,冥王回归,Return to Hades,
ultAmute4Name,护佑,Protection,
psvAmute4Name,冥王回归,Return to Hades,
ultRenyu3Tips,给群体目标恢复{0}%法攻的生命值并添加免疫减益buff效果，持续2回合,"Recovers ({0}% of magic ATK) HP for all allies, and adds a buff for resisting enemy debuffs for 2 turns.",
psvRenyu3Tips,永久免疫眩晕效果,Grants permanent immunity to stun effects.,
ultSenlinnvshen2Tips,给己方全体目标提升80%力量同时给敌方全体目标降低80%力量，持续3回合；吸取{0}%法攻的敌方群体生命值给己方群体恢复,Increases STR of all allies by 80% and reduces STR of all enemies by 80% for 3 turns. Also absorbs ({0}% of magic ATK) HP from all enemies and restores that amount to all allies.,
psvSenlinnvshen2Tips,使用buff技能时，25%给buff目标驱散减益buff[被动],"Whenever you cast a buff ability, there is a 25% chance of dispelling debuffs from the target [Passive].",
